,Unnamed: 0,Project,Commit,File,Method,CommentType,#Parameters,NLOC,Complexity,NLOC_slope,Params_slope,Complexity_slope,pmd_warnings_numbers,checkstyle_warnings_numbers,org_silo,missing_links,radio_silence,st_congruence,num_tz,code_only_devs,code_files,ml_only_devs,ml_threads,code_ml_both_devs
57,259,maven,f46a9131d522f2358f5ba120261e7a5f7ee4a200,maven-core/src/main/java/org/apache/maven/repository/legacy/metadata/ArtifactMetadataRetrievalException.java,ArtifactMetadataRetrievalException::ArtifactMetadataRetrievalException( Throwable cause),Not SATD,1.0,4.0,1.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
58,260,maven,f46a9131d522f2358f5ba120261e7a5f7ee4a200,maven-core/src/main/java/org/apache/maven/repository/legacy/metadata/ArtifactMetadataRetrievalException.java,"ArtifactMetadataRetrievalException::ArtifactMetadataRetrievalException( String message , Throwable cause)",Not SATD,2.0,5.0,1.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
59,261,maven,f46a9131d522f2358f5ba120261e7a5f7ee4a200,maven-core/src/main/java/org/apache/maven/repository/legacy/metadata/ArtifactMetadataRetrievalException.java,ArtifactMetadataRetrievalException::ArtifactMetadataRetrievalException( String message),Not SATD,1.0,4.0,1.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
60,262,maven,f46a9131d522f2358f5ba120261e7a5f7ee4a200,maven-embedder/src/main/java/org/apache/maven/cli/MavenCli.java,"MavenCli::doMain( String [ ] args , String workingDirectory , PrintStream stdout , PrintStream stderr)",SATD,4.0,54.0,9.0,0.0,0.0,0.0,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
61,263,maven,16afe061c992c01b02da03c56839296f6b55eb63,maven-model-transform/src/main/java/org/apache/maven/model/transform/AbstractEventXMLFilter.java,AbstractEventXMLFilter::setDocumentLocator( Locator locator),Not SATD,1.0,10.0,2.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
62,264,maven,3017b85141e08a9a78c84b1b2f7948cd4e4a53ee,maven-core/src/main/java/org/apache/maven/execution/MavenSession.java,"MavenSession::getPluginContext( PluginDescriptor plugin , MavenProject project)",SATD,2.0,8.0,1.0,-0.545454545454545,0.0,-0.109090909090909,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
63,265,maven,3017b85141e08a9a78c84b1b2f7948cd4e4a53ee,maven-core/src/main/java/org/apache/maven/execution/MavenSession.java,MavenSession::setProjects( List<MavenProject> projects),Not SATD,1.0,22.0,4.0,0.0,0.0,0.0,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
64,266,maven,c3962c1a6c0b40abbfb12740253437f6431b234b,maven-core/src/main/java/org/apache/maven/plugin/PluginParameterExpressionEvaluator.java,PluginParameterExpressionEvaluator::PluginParameterExpressionEvaluator( MavenSession session),SATD,1.0,4.0,1.0,0.0,0.0,0.0,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
65,267,maven,71a0a49904dcfa2427b72e0b3d0e93d80c571e8b,maven-core/src/main/java/org/apache/maven/graph/DefaultProjectDependencyGraph.java,"DefaultProjectDependencyGraph::DefaultProjectDependencyGraph( Collection<MavenProject> allProjects , Collection<MavenProject> projects)",Not SATD,2.0,17.0,2.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
66,268,maven,35e5a4d71db9f3bf6490998b51ec50827caa6141,maven-core/src/test/java/org/apache/maven/lifecycle/internal/stub/LifecycleTaskSegmentCalculatorStub.java,"LifecycleTaskSegmentCalculatorStub::calculateTaskSegments( MavenSession session , List<String> tasks)",Not SATD,2.0,31.0,7.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
67,269,maven,35e5a4d71db9f3bf6490998b51ec50827caa6141,maven-core/src/test/java/org/apache/maven/lifecycle/internal/stub/MojoExecutorStub.java,"MojoExecutorStub::MojoExecutorStub( BuildPluginManager pluginManager , MavenPluginManager mavenPluginManager , LifecycleDependencyResolver lifeCycleDependencyResolver , ExecutionEventCatapult eventCatapult)",Not SATD,4.0,8.0,1.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
68,270,maven,35e5a4d71db9f3bf6490998b51ec50827caa6141,maven-model-builder/src/main/java/org/apache/maven/model/interpolation/AbstractStringBasedModelInterpolator.java,"AbstractStringBasedModelInterpolator::AbstractStringBasedModelInterpolator( PathTranslator pathTranslator , UrlNormalizer urlNormalizer)",Not SATD,2.0,5.0,1.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
69,271,maven,6c7d105916bb288b1f0f7010035c718f16e11240,maven-core/src/main/java/org/apache/maven/lifecycle/mapping/DefaultLifecycleMapping.java,DefaultLifecycleMapping::DefaultLifecycleMapping( final List<Lifecycle> lifecycles),Not SATD,1.0,6.0,1.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
70,272,maven,6c7d105916bb288b1f0f7010035c718f16e11240,maven-core/src/main/java/org/apache/maven/lifecycle/mapping/DefaultLifecycleMapping.java,DefaultLifecycleMapping::initLifecycleMap(),Not SATD,0.0,29.0,6.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
71,273,maven,6c7d105916bb288b1f0f7010035c718f16e11240,maven-core/src/main/java/org/apache/maven/lifecycle/mapping/DefaultLifecycleMapping.java,DefaultLifecycleMapping::DefaultLifecycleMapping(),Not SATD,0.0,3.0,1.0,,,,,,21.0,21.0,15.0,0.125,5.0,12.0,199.0,59.0,269.0,5.0
