,commit_interval,start_datetime,end_datetime,org_silo,missing_links,radio_silence,st_congruence,num_tz,code_only_devs,code_files,ml_only_devs,ml_threads,code_ml_both_devs,SATD_added_num,SATD_removed_num
26,c18b8872de1d1da37ec33186c92091d60edc34e1-ef776a9a1760a85abf7b163ae0a3e11642dad8bf,2010-01-26 23:00:00,2010-04-27 00:00:00,1.0,1.0,102,0.75,3.0,4.0,146.0,163,369,3.0,7,0
27,809969a06b9f11da4c52a325bad4a00036e3a139-5a0e6915073e052072f7de57a59878c3600a17f8,2010-04-27 00:00:00,2010-07-26 00:00:00,0.0,3.0,90,0.5,3.0,4.0,302.0,158,388,4.0,0,1
28,2e71421fe73d60c529387e0b903dce3071265c0a-5ab998fa4e240118f4e7c7545b56b1de212785ee,2010-07-26 00:00:00,2010-10-24 00:00:00,2.0,6.0,96,0.142857142857143,3.0,5.0,194.0,186,437,4.0,6,0
29,04d718d737a4025632b9b96e97b0a05533a87ea4-e8f8fdbadc5bea26d0483deb11974ee45f82c29e,2010-10-24 00:00:00,2011-01-21 23:00:00,0.0,0.0,87,1.0,3.0,4.0,94.0,160,404,4.0,0,0
30,9d8fb639282fa6dbe35d62a0e67bc7c5712fac59-baee7d728958aa31636acbe21eab9d99d8d9d9bc,2011-01-21 23:00:00,2011-04-22 00:00:00,0.0,0.0,77,1.0,3.0,3.0,158.0,154,383,3.0,0,0
31,6a4b7fbf1a7aa385ffd346b8092e0dfaadbac074-2e1d7433ffb4d125b0e3501c776a571a61cdd57c,2011-04-22 00:00:00,2011-07-21 00:00:00,0.0,0.0,79,1.0,3.0,2.0,4.0,164,521,2.0,0,0
32,054320a09817a75ac92c6081669226a64561ad35-be54d99d1705b0c93cef97b16a3a56b387526da1,2011-07-21 00:00:00,2011-10-19 00:00:00,0.0,1.0,59,0.0,3.0,5.0,38.0,143,396,5.0,2,0
33,ab432a6dc62e6b560daa0c728d1708ddac33bd2c-298403bed3852e1ae9f632449f16a8ebf717453a,2011-10-19 00:00:00,2012-01-16 23:00:00,0.0,1.0,41,0.666666666666667,4.0,5.0,96.0,114,373,5.0,0,0
34,4b2c7917e03edbaf04245c6996986c8f2b2c808b-03b0269579da71d4e977679e3ef272c443732718,2012-01-16 23:00:00,2012-04-16 00:00:00,0.0,0.0,67,1.0,4.0,3.0,16.0,125,319,1.0,0,0
35,32357134cddbfe7364adb9abc91ae4108654dac4-4fcfcb8f736069990a62c407843228460dc8b2ed,2012-04-16 00:00:00,2012-07-15 00:00:00,0.0,0.0,51,1.0,3.0,2.0,30.0,113,338,2.0,0,0
36,1cf318c15cda77f15a3f91fc89fb6da2d5111c57-a23f7cfd10c04da702c7efb299cce6b3499c18ab,2012-07-15 00:00:00,2012-10-13 00:00:00,0.0,0.0,64,1.0,4.0,6.0,37.0,133,461,5.0,2,0
37,23097a37a068b3052a615fa903ad84d5dfa9aa4f-72bdc8602e5112aa273adc46b06d41c41f0f64a8,2012-10-13 00:00:00,2013-01-10 23:00:00,9.0,15.0,49,0.0625,7.0,12.0,121.0,121,511,9.0,2,0
38,b6e99c76764985ae5cbe2e70730ff04a2a2672a0-d7b31b3c907de766613443534e366dc870707bb8,2013-01-10 23:00:00,2013-04-11 00:00:00,12.0,13.0,56,0.235294117647059,8.0,9.0,202.0,127,331,5.0,0,0
39,2eb419ed95ccfdd80c5755890e649a49274cceca-21907a74e7aa802ab19e0ab68ca1116f847776b4,2013-04-11 00:00:00,2013-07-10 00:00:00,2.0,2.0,49,0.0,6.0,5.0,65.0,118,273,2.0,0,0
40,e2f99c2ca573a5bb54e6fd07407c9f70ba700c26-b7e3ce220c77aea3f4b6ab417f4791c6cbb678d8,2013-07-10 00:00:00,2013-10-08 00:00:00,3.0,3.0,50,0.25,6.0,5.0,30.0,129,327,2.0,0,0
41,2ef658430f17cddbef611e748d5caed335d8afac-e698ce6e67f10df1d830d22e9b0143c6b5549f79,2013-10-08 00:00:00,2014-01-05 23:00:00,0.0,0.0,46,1.0,4.0,2.0,15.0,107,281,2.0,0,0
42,71f73b29fa90b78f12a7742fbf713d8a83400316-8e53ed0f659d6be83b284fc67a97348460e4e59f,2014-01-05 23:00:00,2014-04-06 00:00:00,5.0,5.0,65,0.705882352941177,7.0,8.0,99.0,137,419,7.0,5,0
43,a39d1d33f270634abc88d97ebe1dda187b4ae1d3-963373726d900c8e093931af7baa94f3a08cb44d,2014-04-06 00:00:00,2014-07-05 00:00:00,8.0,10.0,68,0.166666666666667,6.0,11.0,53.0,151,382,7.0,0,0
